datetime,split,real_flow,pred_flow,temperature,wind_power,humidity,is_day_off,is_low_season,is_normal_season,is_peak_season,w_scenery,w_transportation,w_food,w_consumption,w_service
2023-10-10 16:00:00,train,1325.999792701023,1398.9614786104999,0.72307694,0.375,0.35789475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 17:00:00,train,1222.9996955647846,1371.6766928054876,0.72307694,0.25,0.18947369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 18:00:00,train,1252.0002738467026,1334.0414363624682,0.72307694,0.375,0.33684212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 19:00:00,train,1122.9999705325722,1253.386055565776,0.6769231,0.375,0.5894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 20:00:00,train,1124.9998731836283,1131.602811062379,0.61538464,0.25,0.2736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 21:00:00,train,961.999797642697,1019.8761182041869,0.64615387,0.375,0.5894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 22:00:00,train,944.0002272345056,872.7889620404053,0.64615387,0.375,0.5052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 23:00:00,train,869.0000739641393,718.1697405964464,0.63076925,0.375,0.53684217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 00:00:00,train,632.999699789101,566.0779179183971,0.61538464,0.375,0.5894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 01:00:00,train,530.9998157745692,413.87478249859527,0.53846157,0.25,0.5157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 02:00:00,train,440.0002201601401,303.32566245402353,0.6,0.5,0.65263164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 03:00:00,train,411.9999229272663,238.88126644793832,0.5846154,0.375,0.72631586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 04:00:00,train,333.9999043740093,221.0061267865963,0.6,0.5,0.6947369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 05:00:00,train,298.0000650255157,228.86457588279166,0.5692308,0.375,0.72631586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 06:00:00,train,296.0000243367663,287.9189802482069,0.5538462,0.375,0.8000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 07:00:00,train,455.9999369537763,412.3902173929487,0.5538462,0.375,0.8526316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 08:00:00,train,772.9997872370004,720.1643363210937,0.53846157,0.375,0.8736843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 09:00:00,train,1205.0000316037986,1220.736541513874,0.53846157,0.375,0.8631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 10:00:00,train,1340.9996751404303,1697.5291223616562,0.5692308,0.375,0.7894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 11:00:00,train,1553.000355497985,1975.2663696332172,0.6769231,0.375,0.41052634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 12:00:00,train,1530.999754033592,2124.9248517961446,0.6615385,0.375,0.6105264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 13:00:00,train,1844.9992644660547,2142.288119401827,0.7076923,0.375,0.48421052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 14:00:00,train,1571.9995136542923,1909.7018573442297,0.72307694,0.375,0.3894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 15:00:00,train,1553.000355497985,1746.5621309050573,0.72307694,0.5,0.37894738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11 16:00:00,train,1287.9996445139093,1543.7201199235346,0.72307694,0.625,0.34736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
